Transaction_Id,User_Id,Date,Transaction_Type,Category,Amount,Payment_Mode,Location,Notes,Currency,Amount_clean,Amount_Inr,Amount_USD,Amount_Unknown
T00080,U171,2020-11-06,Expense,Health,430,Unknown,Unknown,,,430.0,,,430.0
T13533,U127,2020-12-01,Income,Other Income,"62,041",Bank Transfer,Ahmedabad,Grocery shopping,,62041.0,,,62041.0
T03298,U082,2021-12-04,Expense,Food,"₹1,779",UPI,Delhi,Paid electricity bill cash,₹,1779.0,1779.0,,
T08100,U062,2022-12-22,Expense,Rent,"2,485",Card,Bengaluru,Grocery shopping,,2485.0,,,2485.0
T14073,U070,2020-10-04,Expense,Food,₹69,Bank Transfer,Mumbai,Uber to office via app,₹,69.0,69.0,,
T00563,U122,2020-02-02,Expense,Rent,45,UPI,Delhi,KBKJ96m3YwKTSd,,45.0,,,45.0
T13940,U033,2022-04-22,Expense,Rent,"1,294",Cash,Jaipur,Grocery shopping,,1294.0,,,1294.0
T07842,U165,2021-05-21,Income,Salary,"54,627",Unknown,Bengaluru,Paid electricity bill,,54627.0,,,54627.0
T08293,U017,2022-03-03,Expense,Travel,160,Cash,Bengaluru,Grocery shopping,,160.0,,,160.0
T11002,U038,2020-04-13,Expense,Rent,107,Cash,Kolkata,Paid electricity bill,,107.0,,,107.0
T00800,U183,2019-11-04,Expense,Rent,809,Bank Transfer,Lucknow,Monthly rent,,809.0,,,809.0
T11153,U014,2020-08-28,Expense,Food,234,Cash,Kolkata,Netflix subscription,,234.0,,,234.0
T13576,U013,2021-07-13,Expense,Rent,987,UPI,Unknown,Dinner at resto cash,,987.0,,,987.0
T09128,U105,2019-04-11,Expense,Entertainment,554,Cash,Ahmedabad,Gift,,554.0,,,554.0
T04784,U091,2022-11-16,Expense,Food,"₹2,520",Card,Pune,Dinner at resto,₹,2520.0,2520.0,,
T06034,U110,2022-10-27,Expense,Food,"2,111",Cash,Ahmedabad,Uber to office cash,,2111.0,,,2111.0
T06938,U181,2021-05-15,Expense,Food,50,Bank Transfer,Unknown,Grocery shopping,,50.0,,,50.0
T00375,U148,2020-09-03,Expense,Entertainment,241,Bank Transfer,Kolkata,,,241.0,,,241.0
T00609,U053,2020-12-18,Income,Salary,"69,944",Bank Transfer,Bengaluru,Paid electricity bill,,69944.0,,,69944.0
T09505,U147,2022-09-06,Expense,Food,858,Cash,Chennai,Dinner at resto cash,,858.0,,,858.0
T01151,U031,2021-07-02,Expense,Food,74,Cash,Hyderabad,Netflix subscription,,74.0,,,74.0
T06051,U066,2022-02-22,Expense,Rent,126,UPI,Unknown,Paid electricity bill,,126.0,,,126.0
T03817,U139,2022-07-20,Expense,Food,-970,UPI,Bengaluru,Doctor visit late,,-970.0,,,-970.0
T08314,U021,2021-09-16,Expense,Food,$511,Unknown,Bengaluru,Doctor visit ,$,511.0,,511.0,
T04509,U169,2020-06-06,Expense,Rent,384,Bank Transfer,Lucknow,Salary via app,,384.0,,,384.0
T09178,U121,2020-08-10,Expense,Entertainment,462,UPI,Mumbai,Dinner at resto,,462.0,,,462.0
T13876,U142,2022-02-20,Income,Salary,"45,403",Card,Lucknow,Doctor visit,,45403.0,,,45403.0
T07423,U050,2021-05-19,Expense,Rent,"2,259",Bank Transfer,Bengaluru,Gift,,2259.0,,,2259.0
T07621,U075,2020-03-07,Expense,Food,"₹3,384",Bank Transfer,Delhi,Grocery shopping,₹,3384.0,3384.0,,
T09027,U023,2020-01-11,Expense,Education,"1,931",Card,Lucknow,Course fee,,1931.0,,,1931.0
T05741,U154,2020-10-20,Expense,Rent,50,Card,Hyderabad,Grocery shopping,,50.0,,,50.0
T13979,U128,2020-12-11,Expense,Food,221,Card,Lucknow,Paid electricity bill,,221.0,,,221.0
T03587,U186,2020-04-12,Expense,Utilities,₹36,Bank Transfer,Chennai,Gift,₹,36.0,36.0,,
T14697,U150,2019-01-11,Expense,Travel,"2,032",Cash,Bengaluru,Course fee,,2032.0,,,2032.0
T13000,U031,2021-10-27,Expense,Education,"2,579",Bank Transfer,Kolkata,Monthly rent cash,,2579.0,,,2579.0
T05359,U132,2022-08-30,Expense,Unknown,336,Bank Transfer,Chennai,Doctor visit cash,,336.0,,,336.0
T01898,U024,2019-10-08,Expense,Food,623,Cash,Unknown,aeDKRcPdyZ7zubOxKrB,,623.0,,,623.0
T09000,U161,2019-04-10,Expense,Food,"1,666",Bank Transfer,Ahmedabad,6ibZ1uusS,,1666.0,,,1666.0
T01967,U012,2021-01-13,Expense,Food,$364,Bank Transfer,Delhi,Gift ,$,364.0,,364.0,
T14418,U101,2022-07-26,Expense,Education,189,Card,Jaipur,Netflix subscription ,,189.0,,,189.0
T01386,U065,2019-02-04,Expense,Food,178,Bank Transfer,Pune,Salary cash,,178.0,,,178.0
T02895,U115,2020-01-05,Expense,Rent,426,Bank Transfer,Ahmedabad,Uber to office,,426.0,,,426.0
T13754,U138,2020-05-11,Expense,Food,"₹2,977",Bank Transfer,Ahmedabad,,₹,2977.0,2977.0,,
T04245,U011,2022-03-03,Expense,Food,"1,114",UPI,Kolkata,Grocery shopping late,,1114.0,,,1114.0
T07130,U186,2019-09-24,Expense,Rent,"5,393",Card,Delhi,Salary,,5393.0,,,5393.0
T04518,U151,2020-05-02,Expense,Rent,47,Cash,Lucknow,,,47.0,,,47.0
T09118,U025,2020-03-28,Expense,Utilities,348,Cash,Kolkata,Doctor visit,,348.0,,,348.0
T08280,U060,2020-05-06,Expense,Travel,₹250,Bank Transfer,Jaipur,Netflix subscription,₹,250.0,250.0,,
T11148,U152,2020-06-18,Expense,Food,771,Card,Kolkata,Paid electricity bill,,771.0,,,771.0
T05090,U187,2020-12-12,Expense,Entertainment,"1,719",Cash,Kolkata,UzmHToopb5nP,,1719.0,,,1719.0
T06178,U160,2021-06-20,Expense,Food,283,Bank Transfer,Bengaluru,Dinner at resto,,283.0,,,283.0
T00442,U004,2022-11-22,Expense,Entertainment,641,Bank Transfer,Unknown,Netflix subscription,,641.0,,,641.0
T09376,U101,2021-04-08,Expense,Entertainment,"4,476",UPI,Ahmedabad,HUYj2sEE,,4476.0,,,4476.0
T13780,U156,2020-05-01,Expense,Utilities,515,Bank Transfer,Bengaluru,Netflix subscription via app,,515.0,,,515.0
T08956,U068,2019-10-21,Expense,Travel,"2,386",Bank Transfer,Mumbai,Netflix subscription cash,,2386.0,,,2386.0
T04594,U069,2022-11-30,Expense,Others,"1,371",Card,Mumbai,Salary,,1371.0,,,1371.0
T10584,U015,2021-03-08,Expense,Savings,₹71,Bank Transfer,Lucknow,tsrtyq2yKjvG,₹,71.0,71.0,,
T10086,U072,2019-10-10,Expense,Food,32,Card,Lucknow,Doctor visit,,32.0,,,32.0
T06892,U058,2020-11-05,Expense,Savings,132,Cash,Bengaluru,,,132.0,,,132.0
T12907,U080,2019-11-27,Expense,Rent,797,Bank Transfer,Jaipur,Course fee ,,797.0,,,797.0
T12300,U009,2019-02-20,Expense,Food,$301,UPI,Pune,Uber to office,$,301.0,,301.0,
T04072,U097,2022-12-29,Expense,Rent,359,Cash,Unknown,Uber to office,,359.0,,,359.0
T00090,U002,2020-08-13,Income,Salary,"₹72,897",UPI,Kolkata,Uber to office,₹,72897.0,72897.0,,
T08266,U139,2019-01-07,Expense,Savings,251,Cash,Chennai,Grocery shopping,,251.0,,,251.0
T08051,U102,2021-02-24,Expense,Travel,"1,105",Bank Transfer,Ahmedabad,Course fee via app,,1105.0,,,1105.0
T01804,U101,2021-05-18,Expense,Food,₹77,Cash,Bengaluru,Salary via app,₹,77.0,77.0,,
T05921,U150,2021-07-03,Expense,Food,114,UPI,Lucknow,Gift,,114.0,,,114.0
T01011,U168,2022-09-13,Expense,Rent,₹23,Bank Transfer,Jaipur,,₹,23.0,23.0,,
T14354,U086,2022-07-09,Expense,Travel,"1,490",Bank Transfer,Mumbai,Salary,,1490.0,,,1490.0
T12980,U015,2020-01-27,Income,Other Income,"75,263",Bank Transfer,Bengaluru,Salary,,75263.0,,,75263.0
T06182,U132,2020-11-14,Expense,Travel,253,Bank Transfer,Ahmedabad,Salary,,253.0,,,253.0
T10330,U105,2020-12-12,Expense,Rent,620,Bank Transfer,Delhi,gJmVaRl6,,620.0,,,620.0
T06096,U027,2022-09-04,Expense,Utilities,₹529,Cash,Bengaluru,Monthly rent,₹,529.0,529.0,,
T14235,U123,2020-11-26,Expense,Rent,434,Cash,Bengaluru,Gift,,434.0,,,434.0
T06137,U095,2019-01-28,Expense,Food,176,UPI,Delhi,Paid electricity bill,,176.0,,,176.0
T09923,U073,2021-06-11,Expense,Savings,54,UPI,Delhi,Gift,,54.0,,,54.0
T11582,U139,2022-01-29,Expense,Savings,631,Cash,Hyderabad,Gift,,631.0,,,631.0
T07062,U119,2020-05-29,Income,Salary,"$79,053",Cash,Hyderabad,Netflix subscription ,$,79053.0,,79053.0,
T10027,U096,2020-09-26,Expense,Others,637,UPI,Delhi,Course fee via app,,637.0,,,637.0
T06216,U138,2022-03-06,Expense,Rent,"2,262",Card,Jaipur,w29xWlBNIwy5U,,2262.0,,,2262.0
T05238,U108,2021-11-05,Expense,Health,742,Bank Transfer,Jaipur,Course fee,,742.0,,,742.0
T12801,U036,2022-05-04,Expense,Entertainment,216,Cash,Jaipur,Course fee late,,216.0,,,216.0
T03201,U044,2020-02-18,Expense,Entertainment,₹476,Cash,Pune,Paid electricity bill,₹,476.0,476.0,,
T09406,U069,2022-06-28,Expense,Education,197,Bank Transfer,Delhi,Netflix subscription late,,197.0,,,197.0
T06173,U083,2020-01-03,Expense,Others,₹444,Cash,Kolkata,Netflix subscription ,₹,444.0,444.0,,
T07794,U100,2022-03-14,Income,Salary,"98,685",Cash,Bengaluru,Monthly rent cash,,98685.0,,,98685.0
T12142,U020,2019-08-18,Expense,Food,424,Card,Pune,Monthly rent,,424.0,,,424.0
T10405,U114,2021-12-13,Expense,Entertainment,998,Card,Mumbai,Paid electricity bill ,,998.0,,,998.0
T10851,U123,2020-01-17,Expense,Rent,"1,107",UPI,Ahmedabad,,,1107.0,,,1107.0
T10217,U092,2019-02-05,Expense,Food,64,Card,Lucknow,Gift late,,64.0,,,64.0
T04954,U184,2020-11-22,Expense,Food,645,UPI,Chennai,,,645.0,,,645.0
T01230,U121,2019-04-14,Expense,Rent,"₹1,231",Cash,Kolkata,Uber to office late,₹,1231.0,1231.0,,
T03636,U107,2019-03-03,Expense,Food,$564,Bank Transfer,Unknown,Dinner at resto cash,$,564.0,,564.0,
T06752,U084,2019-04-09,Expense,Food,$50,Card,Lucknow,,$,50.0,,50.0,
T02927,U088,2022-01-12,Income,Other Income,"68,902",Card,Hyderabad,Grocery shopping,,68902.0,,,68902.0
T03740,U175,2020-07-03,Expense,Unknown,650,Cash,Jaipur,Doctor visit,,650.0,,,650.0
T14787,U103,2020-07-23,Expense,Food,357,Cash,Delhi,Paid electricity bill,,357.0,,,357.0
T05918,U128,2020-11-17,Expense,Food,"1,148",Cash,Ahmedabad,Monthly rent,,1148.0,,,1148.0
T02183,U068,2021-07-06,Expense,Food,543,UPI,Jaipur,Uber to office,,543.0,,,543.0
T00484,U140,2021-07-26,Expense,Food,₹283,Cash,Ahmedabad,Uber to office late,₹,283.0,283.0,,
T04314,U192,2021-05-30,Income,Salary,"$72,113",Cash,Kolkata,Monthly rent,$,72113.0,,72113.0,
T12288,U022,2020-07-22,Expense,Rent,"3,630",Bank Transfer,Kolkata,Salary late,,3630.0,,,3630.0
T12081,U059,2022-07-07,Expense,Travel,142,Cash,Lucknow,Grocery shopping,,142.0,,,142.0
T06857,U135,2020-12-06,Expense,Food,337,Cash,Kolkata,Monthly rent via app,,337.0,,,337.0
T13569,U144,2022-12-21,Expense,Savings,114,Bank Transfer,Hyderabad,Course fee,,114.0,,,114.0
T03731,U178,2019-11-10,Expense,Rent,793,UPI,Lucknow,aYWd9Xf1inbtXInCG2,,793.0,,,793.0
T11772,U152,2019-08-08,Expense,Food,145,Cash,Kolkata,Salary ,,145.0,,,145.0
T14878,U058,2021-11-23,Expense,Rent,703,Card,Pune,Grocery shopping,,703.0,,,703.0
T10994,U035,2020-03-09,Expense,Rent,820,Cash,Chennai,Dinner at resto,,820.0,,,820.0
T02996,U011,2019-11-27,Expense,Utilities,198,Card,Delhi,Netflix subscription ,,198.0,,,198.0
T10528,U003,2021-07-16,Income,Bonus,"61,898",Bank Transfer,Hyderabad,Monthly rent,,61898.0,,,61898.0
T05377,U112,2019-11-18,Expense,Food,124,Unknown,Ahmedabad,Course fee,,124.0,,,124.0
T00846,U005,2019-12-02,Expense,Rent,87,Bank Transfer,Lucknow,,,87.0,,,87.0
T06807,U116,2022-12-19,Expense,Food,"6,444",Cash,Delhi,Netflix subscription ,,6444.0,,,6444.0
T06901,U118,2019-11-04,Expense,Utilities,257,Card,Mumbai,Paid electricity bill via app,,257.0,,,257.0
T01784,U031,2022-10-18,Expense,Food,419,Card,Pune,Netflix subscription,,419.0,,,419.0
T08936,U123,2020-03-26,Income,Bonus,"60,263",Bank Transfer,Lucknow,Dinner at resto,,60263.0,,,60263.0
T08617,U136,2022-01-17,Expense,Savings,"5,291",Bank Transfer,Kolkata,,,5291.0,,,5291.0
T00361,U052,2021-01-22,Income,Bonus,"42,453",UPI,Jaipur,Monthly rent cash,,42453.0,,,42453.0
T02790,U162,2020-08-22,Expense,Entertainment,532,UPI,Ahmedabad,Monthly rent,,532.0,,,532.0
T09361,U189,2019-08-28,Expense,Rent,436,Cash,Bengaluru,Gift,,436.0,,,436.0
T09506,U029,2019-02-21,Expense,Food,121,Cash,Ahmedabad,Netflix subscription,,121.0,,,121.0
T10171,U142,2022-01-22,Expense,Rent,$592,UPI,Kolkata,Salary,$,592.0,,592.0,
T00721,U024,2022-06-16,Expense,Entertainment,794,UPI,Jaipur,Doctor visit ,,794.0,,,794.0
T13580,U080,2021-04-30,Expense,Food,210,Card,Ahmedabad,DBbFjYb266TwITp,,210.0,,,210.0
T06202,U045,2020-08-01,Expense,Food,76,Card,Hyderabad,Gift,,76.0,,,76.0
T08769,U071,2021-03-15,Expense,Travel,$261,Cash,Chennai,,$,261.0,,261.0,
T09951,U073,2021-12-25,Expense,Rent,$916,Bank Transfer,Kolkata,Salary,$,916.0,,916.0,
T09222,U139,2019-12-03,Expense,Food,476,Unknown,Lucknow,Course fee,,476.0,,,476.0
T05634,U065,2022-11-12,Income,Bonus,"56,965",Cash,Ahmedabad,,,56965.0,,,56965.0
T01864,U124,2020-01-05,Expense,Food,323,UPI,Bengaluru,Gift ,,323.0,,,323.0
T04599,U144,2022-11-21,Income,Bonus,"36,183",Card,Chennai,UifHnEcBBP5,,36183.0,,,36183.0
T14215,U029,2020-05-11,Expense,Food,295,UPI,Lucknow,Uber to office,,295.0,,,295.0
T03373,U100,2022-03-12,Expense,Food,$647,UPI,Jaipur,Netflix subscription via app,$,647.0,,647.0,
T13374,U137,2020-12-03,Expense,Utilities,629,Cash,Bengaluru,Gift,,629.0,,,629.0
T02450,U181,2019-01-19,Expense,Rent,621,Card,Chennai,Dinner at resto,,621.0,,,621.0
T07389,U160,2020-04-20,Income,Other Income,"45,389",UPI,Unknown,Grocery shopping,,45389.0,,,45389.0
T02038,U080,2020-04-19,Expense,Food,₹336,Card,Ahmedabad,Grocery shopping,₹,336.0,336.0,,
T10485,U159,2019-06-25,Expense,Travel,"1,875",Bank Transfer,Hyderabad,Paid electricity bill,,1875.0,,,1875.0
T14465,U102,2022-11-13,Expense,Rent,275,Card,Ahmedabad,2dJF5jj8dj1lk3n5QyFK,,275.0,,,275.0
T03504,U167,2022-06-08,Income,Bonus,"66,531",Bank Transfer,Bengaluru,Dinner at resto ,,66531.0,,,66531.0
T11255,U014,2021-03-29,Expense,Savings,885,Bank Transfer,Mumbai,Doctor visit,,885.0,,,885.0
T04536,U025,2019-11-13,Expense,Rent,23,Card,Hyderabad,Gift,,23.0,,,23.0
T05404,U081,2021-11-22,Expense,Rent,347,Bank Transfer,Bengaluru,,,347.0,,,347.0
T03231,U017,2021-10-26,Expense,Unknown,260,Cash,Mumbai,Salary,,260.0,,,260.0
T07112,U176,2020-10-21,Expense,Others,"1,849",Card,Jaipur,Dinner at resto ,,1849.0,,,1849.0
T14132,U119,2019-02-10,Expense,Food,533,Card,Hyderabad,Uber to office,,533.0,,,533.0
T07396,U162,2020-01-08,Expense,Education,294,Bank Transfer,Pune,Netflix subscription,,294.0,,,294.0
T10340,U150,2022-01-04,Expense,Entertainment,"₹1,606",Bank Transfer,Bengaluru,Paid electricity bill cash,₹,1606.0,1606.0,,
T00843,U141,2022-03-24,Expense,Food,₹219,UPI,Bengaluru,Uber to office,₹,219.0,219.0,,
T03317,U119,2019-10-14,Expense,Rent,453,Bank Transfer,Lucknow,Dinner at resto cash,,453.0,,,453.0
T11198,U067,2021-03-30,Expense,Rent,769,Bank Transfer,Lucknow,,,769.0,,,769.0
T08010,U190,2021-06-14,Income,Other Income,"71,627",Card,Hyderabad,Salary,,71627.0,,,71627.0
T12282,U128,2019-04-09,Expense,Rent,601,UPI,Ahmedabad,Dinner at resto,,601.0,,,601.0
T09133,U181,2020-02-22,Expense,Rent,₹298,Bank Transfer,Hyderabad,Paid electricity bill,₹,298.0,298.0,,
T00390,U014,2021-05-31,Expense,Savings,₹97,Bank Transfer,Lucknow,P8sucA6OjvnLe0s1m,₹,97.0,97.0,,
T13144,U059,2021-07-01,Expense,Rent,148,Bank Transfer,Chennai,Salary,,148.0,,,148.0
T00718,U127,2019-03-11,Expense,Savings,,UPI,Lucknow,k9X3S9Ad,,,,,
T06091,U169,2022-04-24,Expense,Rent,"999,999",Bank Transfer,Lucknow,Uber to office,,,,,
T14950,U112,2020-01-13,Expense,Rent,"2,149",Cash,Ahmedabad,Uber to office,,2149.0,,,2149.0
T11815,U159,2021-03-19,Expense,Food,171,Bank Transfer,Chennai,Gift,,171.0,,,171.0
T09531,U105,2020-01-07,Expense,Entertainment,275,Cash,Bengaluru,Course fee cash,,275.0,,,275.0
T08714,U177,2019-05-31,Expense,Rent,927,Unknown,Kolkata,aHSu4sdlhBkiekm,,927.0,,,927.0
T07132,U178,2019-05-25,Expense,Savings,738,Card,Jaipur,,,738.0,,,738.0
T11121,U034,2022-12-12,Expense,Rent,$493,Cash,Lucknow,Monthly rent late,$,493.0,,493.0,
T09797,U079,2022-02-17,Expense,Travel,"1,649",Bank Transfer,Delhi,Doctor visit,,1649.0,,,1649.0
T03311,U002,2022-12-26,Income,Bonus,"67,253",Card,Hyderabad,Grocery shopping,,67253.0,,,67253.0
T06898,U089,2019-04-17,Expense,Education,45,Bank Transfer,Ahmedabad,Paid electricity bill,,45.0,,,45.0
T14476,U088,2020-12-06,Expense,Rent,,Bank Transfer,Kolkata,,,,,,
T04992,U095,2019-10-23,Expense,Utilities,652,Card,Unknown,Course fee,,652.0,,,652.0
T02433,U168,2019-02-16,Expense,Travel,"1,398",Card,Lucknow,Netflix subscription,,1398.0,,,1398.0
T12760,U041,2022-08-22,Expense,Travel,"1,696",Card,Ahmedabad,Dinner at resto,,1696.0,,,1696.0
T07373,U183,2022-01-24,Expense,Others,"7,035",Cash,Chennai,Netflix subscription,,7035.0,,,7035.0
T02946,U109,2022-12-23,Expense,Rent,₹697,Card,Chennai,,₹,697.0,697.0,,
T00657,U061,2019-09-10,Income,Bonus,"78,255",UPI,Lucknow,Salary,,78255.0,,,78255.0
T00555,U031,2020-01-28,Expense,Food,314,UPI,Pune,,,314.0,,,314.0
T04252,U087,2021-11-19,Expense,Travel,734,Bank Transfer,Jaipur,Paid electricity bill,,734.0,,,734.0
T10129,U043,2020-01-26,Expense,Travel,84,Bank Transfer,Mumbai,Doctor visit,,84.0,,,84.0
T05374,U061,2020-11-23,Expense,Savings,"1,195",Bank Transfer,Chennai,Netflix subscription,,1195.0,,,1195.0
T05892,U146,2021-12-09,Expense,Utilities,4,Bank Transfer,Pune,Dinner at resto,,4.0,,,4.0
T10346,U038,2021-01-11,Expense,Others,59,UPI,Chennai,Doctor visit,,59.0,,,59.0
T04931,U165,2022-03-16,Expense,Rent,46,Bank Transfer,Kolkata,FJ0jcmIt7i,,46.0,,,46.0
T04918,U048,2022-05-18,Expense,Rent,386,Bank Transfer,Kolkata,Grocery shopping,,386.0,,,386.0
T04501,U001,2021-09-15,Expense,Rent,"₹1,017",Cash,Jaipur,Netflix subscription,₹,1017.0,1017.0,,
T12485,U159,2019-01-31,Expense,Food,156,Cash,Chennai,Gift,,156.0,,,156.0
T00352,U129,2021-01-18,Expense,Food,"$2,190",Bank Transfer,Hyderabad,Gift,$,2190.0,,2190.0,
T11186,U174,2019-04-02,Expense,Travel,₹287,Bank Transfer,Bengaluru,Monthly rent,₹,287.0,287.0,,
T03198,U157,2019-11-11,Expense,Food,490,UPI,Kolkata,Netflix subscription ,,490.0,,,490.0
T07530,U164,2019-04-04,Expense,Utilities,697,Cash,Kolkata,Course fee,,697.0,,,697.0
T04099,U016,2021-02-17,Income,Salary,"32,548",Bank Transfer,Bengaluru,Grocery shopping,,32548.0,,,32548.0
T11643,U023,2019-02-08,Expense,Food,511,Cash,Kolkata,Gift,,511.0,,,511.0
T08880,U017,2022-06-07,Income,Bonus,"62,771",Bank Transfer,Bengaluru,Dinner at resto,,62771.0,,,62771.0
T14464,U151,2022-01-05,Income,Salary,"63,716",UPI,Lucknow,Grocery shopping,,63716.0,,,63716.0
T09991,U188,2022-10-14,Expense,Entertainment,771,Card,Delhi,Monthly rent cash,,771.0,,,771.0
T14074,U104,2020-08-26,Income,Other Income,"81,239",Card,Bengaluru,Monthly rent,,81239.0,,,81239.0
T05616,U051,2021-03-19,Expense,Rent,172,Card,Lucknow,Gift,,172.0,,,172.0
T07904,U087,2020-11-25,Expense,Utilities,235,UPI,Delhi,tJZjxeZfMxNcGO,,235.0,,,235.0
T10760,U005,2019-08-28,Expense,Food,445,Cash,Pune,LNIGe9BIaKHU9fg2T,,445.0,,,445.0
T00869,U054,2020-03-10,Expense,Travel,121,Cash,Bengaluru,Gift late,,121.0,,,121.0
T01494,U088,2022-02-03,Expense,Others,"2,574",Bank Transfer,Chennai,Dinner at resto via app,,2574.0,,,2574.0
T13785,U103,2020-04-04,Expense,Rent,317,Cash,Hyderabad,Grocery shopping,,317.0,,,317.0
T00459,U044,2022-10-29,Expense,Food,₹193,Card,Hyderabad,Uber to office,₹,193.0,193.0,,
T01181,U024,2022-03-06,Expense,Savings,908,UPI,Delhi,Course fee,,908.0,,,908.0
T07109,U185,2022-06-06,Expense,Rent,50,Bank Transfer,Hyderabad,Grocery shopping via app,,50.0,,,50.0
T09337,U043,2019-08-10,Expense,Food,680,UPI,Mumbai,MmIGZUSn1wGvhetV9Ft,,680.0,,,680.0
T06946,U170,2020-01-17,Expense,Savings,253,Card,Delhi,Gift,,253.0,,,253.0
T04065,U013,2019-12-07,Expense,Others,358,Bank Transfer,Chennai,Netflix subscription,,358.0,,,358.0
T02999,U126,2019-01-01,Expense,Food,105,UPI,Mumbai,Course fee,,105.0,,,105.0
T11997,U180,2021-09-16,Expense,Entertainment,176,Bank Transfer,Pune,Grocery shopping,,176.0,,,176.0
T06725,U102,2021-11-15,Expense,Travel,285,UPI,Chennai,Netflix subscription,,285.0,,,285.0
T05859,U169,2022-09-11,Expense,Rent,"1,789",UPI,Mumbai,Netflix subscription,,1789.0,,,1789.0
T13451,U143,2021-07-20,Expense,Food,187,UPI,Delhi,Monthly rent,,187.0,,,187.0
T03423,U155,2020-12-12,Income,Salary,"35,872",Card,Chennai,Salary,,35872.0,,,35872.0
T02589,U025,2022-01-10,Expense,Food,"1,387",UPI,Mumbai,Grocery shopping,,1387.0,,,1387.0
T01210,U070,2020-02-26,Expense,Rent,"3,380",Cash,Jaipur,Paid electricity bill late,,3380.0,,,3380.0
T07337,U061,2022-04-22,Income,Bonus,"45,270",Cash,Pune,Paid electricity bill ,,45270.0,,,45270.0
T10173,U130,2021-10-13,Expense,Food,969,UPI,Ahmedabad,Dinner at resto cash,,969.0,,,969.0
T11192,U003,2022-12-29,Expense,Rent,45,Card,Kolkata,Salary via app,,45.0,,,45.0
T14523,U003,2020-06-19,Expense,Rent,"5,980",Bank Transfer,Bengaluru,Course fee,,5980.0,,,5980.0
T00399,U100,2019-07-05,Expense,Food,"1,120",Card,Mumbai,Gift,,1120.0,,,1120.0
T08663,U171,2021-06-20,Expense,Others,58,Card,Pune,Course fee,,58.0,,,58.0
T14252,U014,2020-12-23,Expense,Education,857,Card,Delhi,Monthly rent,,857.0,,,857.0
T01794,U063,,Expense,Utilities,$167,Bank Transfer,Kolkata,Netflix subscription cash,$,167.0,,167.0,
T02743,U032,2020-04-10,Expense,Rent,595,UPI,Jaipur,SIagvpvY7eljE,,595.0,,,595.0
T09369,U104,2022-09-30,Expense,Utilities,₹495,Card,Jaipur,Uber to office,₹,495.0,495.0,,
T05258,U064,2020-09-25,Income,Other Income,"₹78,234",UPI,Delhi,Doctor visit,₹,78234.0,78234.0,,
T11925,U026,2019-01-21,Expense,Savings,425,Bank Transfer,Bengaluru,Salary,,425.0,,,425.0
T06896,U145,2019-02-19,Expense,Entertainment,157,Bank Transfer,Pune,Gift,,157.0,,,157.0
T09639,U102,2020-09-09,Expense,Travel,$93,UPI,Mumbai,Course fee,$,93.0,,93.0,
T01247,U066,2022-01-07,Expense,Food,267,Cash,Delhi,Grocery shopping,,267.0,,,267.0
T10974,U100,2020-01-27,Expense,Others,"1,725",Card,Kolkata,,,1725.0,,,1725.0
T01135,U139,2022-10-23,Expense,Rent,"1,728",Card,Mumbai,Gift,,1728.0,,,1728.0
T01779,U041,2021-09-01,Expense,Rent,"1,428",Bank Transfer,Mumbai,Monthly rent,,1428.0,,,1428.0
T10328,U084,2022-06-15,Expense,Savings,528,Cash,Chennai,Netflix subscription,,528.0,,,528.0
T07801,U189,2019-03-31,Income,Other Income,"61,905",UPI,Kolkata,Netflix subscription,,61905.0,,,61905.0
T11138,U106,2019-01-10,Expense,Food,117,Cash,Jaipur,Netflix subscription,,117.0,,,117.0
T12344,U062,2020-11-21,Expense,Rent,62,UPI,Unknown,t9kpq2HEtiIWor,,62.0,,,62.0
T12732,U167,2022-05-21,Expense,Entertainment,69,UPI,Jaipur,Monthly rent,,69.0,,,69.0
T02793,U041,2019-05-07,Expense,Food,"7,942",Bank Transfer,Kolkata,Monthly rent,,7942.0,,,7942.0
T14368,U103,2019-08-29,Expense,Entertainment,"1,025",Bank Transfer,Chennai,Monthly rent,,1025.0,,,1025.0
T08201,U018,2020-10-08,Income,Bonus,"$59,059",Cash,Kolkata,Salary via app,$,59059.0,,59059.0,
T09125,U192,2019-10-10,Expense,Others,450,Bank Transfer,Unknown,Dinner at resto,,450.0,,,450.0
T04516,U134,2022-11-22,Expense,Others,"1,003",UPI,Chennai,,,1003.0,,,1003.0
T09530,U097,2021-06-03,Expense,Food,85,UPI,Lucknow,Gift,,85.0,,,85.0
T11690,U114,2021-02-25,Expense,Rent,"2,131",Cash,Kolkata,Uber to office,,2131.0,,,2131.0
T10561,U006,2021-08-15,Expense,Entertainment,63,Cash,Ahmedabad,Uber to office,,63.0,,,63.0
T09138,U006,2020-11-19,Expense,Travel,811,Cash,Ahmedabad,Netflix subscription,,811.0,,,811.0
T14768,U171,2020-12-16,Expense,Travel,413,Card,Ahmedabad,,,413.0,,,413.0
T03214,U127,2022-11-16,Expense,Others,323,Bank Transfer,Chennai,Doctor visit ,,323.0,,,323.0
T13296,U155,2020-11-29,Expense,Food,592,Cash,Ahmedabad,Uber to office,,592.0,,,592.0
T09610,U059,2022-03-05,Expense,Entertainment,362,Bank Transfer,Unknown,Netflix subscription,,362.0,,,362.0
T01888,U138,2020-12-07,Expense,Rent,474,Cash,Ahmedabad,,,474.0,,,474.0
